movimentacao_id,colaborador_id,data,ano,mes,tipo,empresa,funcao,setor_rh,unidade_inferida
2087,108,2025-02-03,2025,2,Admissão,PIERRET,PROFESSORA,Docente,
2088,97,2025-01-21,2025,1,Admissão,PIERRET,PROFESSOR (A),Docente,
2089,112,2025-02-04,2025,2,Admissão,PIERRET,AUXILIAR DE SERVICOS GERAIS,Operacional,
2090,91,2025-01-27,2025,1,Admissão,PIERRET,PROFESSOR (A),Docente,
2091,34,2025-01-27,2025,1,Admissão,PIERRET,PROFESSOR (A),Docente,
2092,26,2017-02-01,2017,2,Admissão,PIERRET,PROFESSOR (A),Docente,
2093,26,2024-12-23,2024,12,Desligamento,PIERRET,PROFESSOR (A),Docente,
2094,63,2021-10-01,2021,10,Admissão,PIERRET,AUXILIAR DE SERVICOS GERAIS,Operacional,
2095,61,2020-02-03,2020,2,Admissão,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2096,61,2021-02-18,2021,2,Desligamento,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2097,20,2019-08-01,2019,8,Admissão,SOCIEDADE,COORDENADOR PEDAGOGICO LL,Apoio Pedagógico,
2098,11,2017-02-01,2017,2,Admissão,SOCIEDADE,PROFESSOR (A),Docente,
2099,19,2017-05-09,2017,5,Admissão,SOCIEDADE,PROFESSOR (A),Docente,
2100,2,2020-02-03,2020,2,Admissão,SOCIEDADE,ASSIST CONTABILIDADE,Administrativo,
2101,2,2020-08-06,2020,8,Desligamento,SOCIEDADE,ASSIST CONTABILIDADE,Administrativo,
2102,66,2021-10-01,2021,10,Admissão,SOCIEDADE,GESTOR FINANCEIRO,Gestão,
2103,66,2025-05-14,2025,5,Desligamento,SOCIEDADE,GESTOR FINANCEIRO,Gestão,
2104,46,2021-02-08,2021,2,Admissão,SOCIEDADE,PROFESSOR,Docente,
2105,46,2022-06-01,2022,6,Desligamento,SOCIEDADE,PROFESSOR,Docente,
2106,56,2021-11-01,2021,11,Admissão,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2107,56,2022-01-28,2022,1,Desligamento,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2108,3,2021-02-08,2021,2,Admissão,SOCIEDADE,APOIO PEDAGOGICO,Apoio Pedagógico,
2109,3,2024-05-06,2024,5,Desligamento,SOCIEDADE,APOIO PEDAGOGICO,Apoio Pedagógico,
2110,25,2016-08-22,2016,8,Admissão,SOCIEDADE,ASSIST CONTABILIDADE,Administrativo,
2111,25,2022-06-10,2022,6,Desligamento,SOCIEDADE,ASSIST CONTABILIDADE,Administrativo,
2112,8,2021-05-10,2021,5,Admissão,SOCIEDADE,GESTOR FINANCEIRO,Gestão,
2113,8,2021-12-01,2021,12,Desligamento,SOCIEDADE,GESTOR FINANCEIRO,Gestão,
2114,9,2016-04-01,2016,4,Admissão,SOCIEDADE,PROFESSOR,Docente,
2115,9,2020-12-18,2020,12,Desligamento,SOCIEDADE,PROFESSOR,Docente,
2116,72,2025-08-13,2025,8,Admissão,SOCIEDADE,PROFESSOR(A) DE PORTUGUES,Docente,
2117,72,2026-01-07,2026,1,Desligamento,SOCIEDADE,PROFESSOR(A) DE PORTUGUES,Docente,
2118,28,2016-10-03,2016,10,Admissão,SOCIEDADE,ASSIST COORDENACAO I,Apoio Pedagógico,
2119,30,2020-02-10,2020,2,Admissão,SOCIEDADE,DESIGNER GRAFICO LL,Administrativo,
2120,36,2021-09-01,2021,9,Admissão,SOCIEDADE,DESIGNER GRAFICO LL,Administrativo,
2121,47,2021-09-01,2021,9,Admissão,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2122,47,2022-07-06,2022,7,Desligamento,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2123,49,1999-03-01,1999,3,Admissão,SOCIEDADE,PROFESSOR,Docente,
2124,49,2020-05-26,2020,5,Desligamento,SOCIEDADE,PROFESSOR,Docente,
2125,54,2021-01-04,2021,1,Admissão,SOCIEDADE,GESTOR FINANCEIRO,Gestão,
2126,54,2022-01-25,2022,1,Desligamento,SOCIEDADE,GESTOR FINANCEIRO,Gestão,
2127,34,2016-03-01,2016,3,Admissão,SOCIEDADE,PROFESSOR,Docente,
2128,34,2019-12-06,2019,12,Desligamento,SOCIEDADE,PROFESSOR,Docente,
2129,39,2024-12-05,2024,12,Admissão,SOCIEDADE,APOIO PEDAGOGICO,Apoio Pedagógico,
2130,39,2025-06-02,2025,6,Desligamento,SOCIEDADE,APOIO PEDAGOGICO,Apoio Pedagógico,
2131,32,2015-05-21,2015,5,Admissão,SOCIEDADE,COORDENADOR (A)  DE CANTINA,Gestão,
2132,23,2018-02-01,2018,2,Admissão,SOCIEDADE,PROFESSOR,Docente,
2133,23,2024-05-03,2024,5,Desligamento,SOCIEDADE,PROFESSOR,Docente,
2134,5,2015-06-15,2015,6,Admissão,SOCIEDADE,COORD DE RECEPCAO,Apoio Pedagógico,
2135,76,2025-10-20,2025,10,Admissão,SOCIEDADE,SEGURANCA,Operacional,
2136,76,2025-12-30,2025,12,Desligamento,SOCIEDADE,SEGURANCA,Operacional,
2137,60,2020-10-01,2020,10,Admissão,SOCIEDADE,COORDENADOR (A) RH,Gestão,
2138,60,2025-10-28,2025,10,Desligamento,SOCIEDADE,COORDENADOR (A) RH,Gestão,
2139,58,2019-02-01,2019,2,Admissão,SOCIEDADE,AUXILIAR DE SALA,Apoio Pedagógico,
2140,58,2022-01-05,2022,1,Desligamento,SOCIEDADE,AUXILIAR DE SALA,Apoio Pedagógico,
2141,22,2024-09-05,2024,9,Admissão,SOCIEDADE,RECEPCIONISTA,Administrativo,
2142,22,2025-02-04,2025,2,Desligamento,SOCIEDADE,RECEPCIONISTA,Administrativo,
2143,63,2020-10-01,2020,10,Admissão,SOCIEDADE,RECEPCIONISTA,Administrativo,
2144,63,2020-11-14,2020,11,Desligamento,SOCIEDADE,RECEPCIONISTA,Administrativo,
2145,77,2025-12-01,2025,12,Admissão,SOCIEDADE,SEGURANCA,Operacional,
2146,15,2021-02-04,2021,2,Admissão,SOCIEDADE,SOCIAL MEDIA,Administrativo,
2147,15,2021-10-01,2021,10,Desligamento,SOCIEDADE,SOCIAL MEDIA,Administrativo,
2148,50,2017-03-06,2017,3,Admissão,SOCIEDADE,ASSIST ADMINISTRATIV,Administrativo,
2149,50,2019-12-16,2019,12,Desligamento,SOCIEDADE,ASSIST ADMINISTRATIV,Administrativo,
2150,64,2018-10-02,2018,10,Admissão,SOCIEDADE,AUXILIAR DE SALA,Apoio Pedagógico,
2151,64,2021-11-08,2021,11,Desligamento,SOCIEDADE,AUXILIAR DE SALA,Apoio Pedagógico,
2152,24,2021-09-01,2021,9,Admissão,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2153,24,2022-01-04,2022,1,Desligamento,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2154,33,2022-02-01,2022,2,Admissão,SOCIEDADE,PROFESSOR,Docente,
2155,33,2024-01-16,2024,1,Desligamento,SOCIEDADE,PROFESSOR,Docente,
2156,21,2016-03-01,2016,3,Admissão,SOCIEDADE,GESTOR FINANCEIRO,Gestão,
2157,44,2024-12-06,2024,12,Admissão,SOCIEDADE,APOIO PEDAGOGICO,Apoio Pedagógico,
2158,44,2025-02-03,2025,2,Desligamento,SOCIEDADE,APOIO PEDAGOGICO,Apoio Pedagógico,
2159,62,2021-10-01,2021,10,Admissão,SOCIEDADE,AUXILIAR ADMINISTRATIVO,Administrativo,
2160,74,2025-10-03,2025,10,Admissão,SOCIEDADE,AUX SERV GERAIS,Operacional,
2161,74,2025-10-09,2025,10,Desligamento,SOCIEDADE,AUX SERV GERAIS,Operacional,
2162,12,2021-01-04,2021,1,Admissão,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2163,12,2022-02-01,2022,2,Desligamento,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2164,31,2022-02-01,2022,2,Admissão,SOCIEDADE,PROFESSOR (A),Docente,
2165,31,2024-07-31,2024,7,Desligamento,SOCIEDADE,PROFESSOR (A),Docente,
2166,69,2025-07-30,2025,7,Admissão,SOCIEDADE,APOIO PEDAGOGICO,Apoio Pedagógico,
2167,38,2021-01-04,2021,1,Admissão,SOCIEDADE,RECEPCIONISTA,Administrativo,
2168,38,2022-01-21,2022,1,Desligamento,SOCIEDADE,RECEPCIONISTA,Administrativo,
2169,26,2021-10-04,2021,10,Admissão,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2170,26,2021-11-01,2021,11,Desligamento,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2171,10,2019-01-08,2019,1,Admissão,SOCIEDADE,COORDENADOR(A)I,Apoio Pedagógico,
2172,29,2019-02-01,2019,2,Admissão,SOCIEDADE,AUX DE COORDENACAO,Apoio Pedagógico,
2173,29,2022-07-01,2022,7,Desligamento,SOCIEDADE,AUX DE COORDENACAO,Apoio Pedagógico,
2174,57,2021-08-02,2021,8,Admissão,SOCIEDADE,COORDENADOR(A)II,Apoio Pedagógico,
2175,57,2023-04-20,2023,4,Desligamento,SOCIEDADE,COORDENADOR(A)II,Apoio Pedagógico,
2176,68,2021-03-01,2021,3,Admissão,SOCIEDADE,PROFESSOR (A),Docente,
2177,43,2021-09-01,2021,9,Admissão,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2178,43,2021-11-18,2021,11,Desligamento,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2179,53,2011-01-03,2011,1,Admissão,SOCIEDADE,PROF FUNDAMENTAL I,Docente,
2180,80,2026-01-20,2026,1,Admissão,SOCIEDADE,PROFESSOR(A) DE PORTUGUES,Docente,BV
2181,55,2019-04-01,2019,4,Admissão,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2182,55,2020-05-08,2020,5,Desligamento,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2183,48,2021-07-21,2021,7,Admissão,SOCIEDADE,AUX ADMINISTRATIVO I,Administrativo,
2184,48,2026-02-01,2026,2,Desligamento,SOCIEDADE,AUX ADMINISTRATIVO I,Administrativo,
2185,14,2019-02-01,2019,2,Admissão,SOCIEDADE,PROFESSOR,Docente,
2186,14,2021-01-15,2021,1,Desligamento,SOCIEDADE,PROFESSOR,Docente,
2187,73,2025-09-12,2025,9,Admissão,SOCIEDADE,PROFESSOR(A) DE GEOGRAFIA,Docente,BV
2188,70,2025-08-05,2025,8,Admissão,SOCIEDADE,PROFESSOR(A) DE GEOGRAFIA,Docente,
2189,70,2025-09-04,2025,9,Desligamento,SOCIEDADE,PROFESSOR(A) DE GEOGRAFIA,Docente,
2190,75,2025-10-20,2025,10,Admissão,SOCIEDADE,AUXILIAR SERV GERAIS,Operacional,
2191,51,2011-01-01,2011,1,Admissão,SOCIEDADE,PROF(A) FUNDAMENT 1,Docente,
2192,51,2023-05-22,2023,5,Desligamento,SOCIEDADE,PROF(A) FUNDAMENT 1,Docente,
2193,82,2026-02-02,2026,2,Admissão,SOCIEDADE,PROFESSOR DE ARTES,Docente,
2194,40,2020-11-16,2020,11,Admissão,SOCIEDADE,SOCIAL MEDIA,Administrativo,
2195,40,2021-01-29,2021,1,Desligamento,SOCIEDADE,SOCIAL MEDIA,Administrativo,
2196,17,2019-04-01,2019,4,Admissão,SOCIEDADE,AUX SERV GERAIS,Operacional,
2197,17,2019-05-24,2019,5,Desligamento,SOCIEDADE,AUX SERV GERAIS,Operacional,
2198,18,2011-02-01,2011,2,Admissão,SOCIEDADE,PSICOLOGO,Clínico,
2199,52,2015-10-01,2015,10,Admissão,SOCIEDADE,AUXILIAR SERV GERAIS,Operacional,
2200,52,2025-05-02,2025,5,Desligamento,SOCIEDADE,AUXILIAR SERV GERAIS,Operacional,
2201,71,2025-08-11,2025,8,Admissão,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2202,42,2021-10-01,2021,10,Admissão,SOCIEDADE,ASSIST ADMIN I,Administrativo,
2203,78,2026-01-07,2026,1,Admissão,SOCIEDADE,SEGURANCA,Operacional,
2204,41,2021-06-16,2021,6,Admissão,SOCIEDADE,DESIGNER GRAFICO L,Administrativo,
2205,41,2024-05-02,2024,5,Desligamento,SOCIEDADE,DESIGNER GRAFICO L,Administrativo,
2206,59,2021-02-12,2021,2,Admissão,SOCIEDADE,AUXILIAR DE SALA,Apoio Pedagógico,
2207,59,2024-01-25,2024,1,Desligamento,SOCIEDADE,AUXILIAR DE SALA,Apoio Pedagógico,
2208,6,2019-02-01,2019,2,Admissão,SOCIEDADE,COZINHEIRA,Administrativo,
2209,6,2025-02-04,2025,2,Desligamento,SOCIEDADE,COZINHEIRA,Administrativo,
2210,45,2019-02-14,2019,2,Admissão,SOCIEDADE,AUXILIAR DE SALA,Apoio Pedagógico,
2211,45,2021-05-03,2021,5,Desligamento,SOCIEDADE,AUXILIAR DE SALA,Apoio Pedagógico,
2212,1,2014-06-02,2014,6,Admissão,SOCIEDADE,PROFESSOR,Docente,
2213,1,2020-02-06,2020,2,Desligamento,SOCIEDADE,PROFESSOR,Docente,
2214,65,2022-05-05,2022,5,Admissão,SOCIEDADE,AUX SERV GERAIS,Operacional,
2215,65,2024-03-01,2024,3,Desligamento,SOCIEDADE,AUX SERV GERAIS,Operacional,
2216,37,2021-08-02,2021,8,Admissão,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2217,37,2021-10-30,2021,10,Desligamento,SOCIEDADE,AUX ADMINISTRATIVO,Administrativo,
2218,7,2021-01-04,2021,1,Admissão,SOCIEDADE,AUX DE COORDENACAO,Apoio Pedagógico,
2219,35,2022-02-01,2022,2,Admissão,SOCIEDADE,PROFESSOR,Docente,
2220,35,2024-05-13,2024,5,Desligamento,SOCIEDADE,PROFESSOR,Docente,
2221,79,2026-01-20,2026,1,Admissão,SOCIEDADE,Professor de Matemática,Docente,
2222,81,2026-01-21,2026,1,Admissão,SOCIEDADE,PORTEIRO,Operacional,
2223,13,2017-10-02,2017,10,Admissão,SOCIEDADE,PROF(A) FUNDAMENT 1,Docente,
2224,13,2023-02-01,2023,2,Desligamento,SOCIEDADE,PROF(A) FUNDAMENT 1,Docente,
2225,16,2011-02-01,2011,2,Admissão,SOCIEDADE,PROFESSOR,Docente,
2226,16,2020-12-15,2020,12,Desligamento,SOCIEDADE,PROFESSOR,Docente,
2227,67,2025-02-07,2025,2,Admissão,SOCIEDADE,PROFESSOR(A) DE PORTUGUES,Docente,
2228,4,2017-08-01,2017,8,Admissão,SOCIEDADE,ASSIST DE SECRETARIA,Administrativo,
2229,27,2021-10-01,2021,10,Admissão,SOCIEDADE,AUX ADM I GRAFICO,Administrativo,
2230,177,2025-02-03,2025,2,Admissão,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2231,177,2026-01-29,2026,1,Desligamento,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2232,278,2025-08-08,2025,8,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2233,278,2025-12-19,2025,12,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2234,143,2020-02-03,2020,2,Admissão,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2235,143,2020-12-04,2020,12,Desligamento,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2236,172,2023-03-01,2023,3,Admissão,UNIVERSAL,PROFESSOR(A),Docente,
2237,172,2023-03-24,2023,3,Desligamento,UNIVERSAL,PROFESSOR(A),Docente,
2238,26,2019-08-07,2019,8,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2239,153,2023-09-04,2023,9,Admissão,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2240,153,2023-11-20,2023,11,Desligamento,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2241,332,2026-01-26,2026,1,Admissão,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2242,349,2026-02-09,2026,2,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2243,178,2025-02-12,2025,2,Admissão,UNIVERSAL,PSICOLOGO ESCOLAR,Clínico,
2244,111,2023-04-03,2023,4,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2245,111,2024-12-18,2024,12,Desligamento,UNIVERSAL,PROFESSOR (A),Docente,
2246,86,2022-05-02,2022,5,Admissão,UNIVERSAL,TEC EM  REFRIG.,Operacional,
2247,86,2024-09-06,2024,9,Desligamento,UNIVERSAL,TEC EM  REFRIG.,Operacional,
2248,225,2025-05-02,2025,5,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2249,225,2025-06-30,2025,6,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2250,285,2025-08-01,2025,8,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2251,285,2025-12-19,2025,12,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2252,148,2023-06-01,2023,6,Admissão,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2253,148,2023-08-03,2023,8,Desligamento,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2254,183,2025-02-03,2025,2,Admissão,UNIVERSAL,AUX ADMINISTRATIVO,Administrativo,
2255,131,2015-02-02,2015,2,Admissão,UNIVERSAL,PROFESSOR DE LINGUA INGLESA,Gestão,
2256,136,2019-02-01,2019,2,Admissão,UNIVERSAL,PROFESSOR(A),Docente,
2257,136,2021-01-14,2021,1,Desligamento,UNIVERSAL,PROFESSOR(A),Docente,
2258,347,2026-02-06,2026,2,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2259,299,2025-10-13,2025,10,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2260,299,2025-12-19,2025,12,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2261,313,2026-01-26,2026,1,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2262,41,2023-02-10,2023,2,Admissão,UNIVERSAL,AUXILIAR DE SALA,Apoio Pedagógico,
2263,41,2023-12-13,2023,12,Desligamento,UNIVERSAL,AUXILIAR DE SALA,Apoio Pedagógico,
2264,238,2025-06-04,2025,6,Admissão,UNIVERSAL,AUX DE SERV GERAIS,Operacional,
2265,238,2025-11-30,2025,11,Desligamento,UNIVERSAL,AUX DE SERV GERAIS,Operacional,
2266,165,2019-12-02,2019,12,Admissão,UNIVERSAL,COORDENADOR (A) PEDAG,Apoio Pedagógico,
2267,328,2026-01-23,2026,1,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2268,45,2018-03-01,2018,3,Admissão,UNIVERSAL,COORDENADOR (A) I,Apoio Pedagógico,
2269,68,2024-03-01,2024,3,Admissão,UNIVERSAL,PISICOLOGO,Clínico,
2270,68,2025-02-12,2025,2,Desligamento,UNIVERSAL,PISICOLOGO,Clínico,
2271,311,2025-11-17,2025,11,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2272,311,2025-12-19,2025,12,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2273,120,2024-10-24,2024,10,Admissão,UNIVERSAL,AUX ADMINISTATIVO,Administrativo,
2274,120,2026-01-18,2026,1,Desligamento,UNIVERSAL,AUX ADMINISTATIVO,Administrativo,
2275,234,2025-06-02,2025,6,Admissão,UNIVERSAL,AUX ADMINISTRATIVO,Administrativo,
2276,234,2025-07-16,2025,7,Desligamento,UNIVERSAL,AUX ADMINISTRATIVO,Administrativo,
2277,291,2025-09-17,2025,9,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2278,291,2025-10-03,2025,10,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2279,81,2019-12-02,2019,12,Admissão,UNIVERSAL,AUX DE MANUT PREDIAL,Operacional,
2280,81,2023-09-11,2023,9,Desligamento,UNIVERSAL,AUX DE MANUT PREDIAL,Operacional,
2281,274,2025-08-06,2025,8,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2282,274,2025-08-11,2025,8,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2283,82,2022-03-21,2022,3,Admissão,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2284,82,2023-03-08,2023,3,Desligamento,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2285,231,2025-05-02,2025,5,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2286,231,2025-06-30,2025,6,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2287,269,2025-08-01,2025,8,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2288,269,2025-12-19,2025,12,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2289,193,2025-04-01,2025,4,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2290,193,2025-06-30,2025,6,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2291,263,2025-07-31,2025,7,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2292,263,2025-12-19,2025,12,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2293,294,2025-09-22,2025,9,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2294,294,2025-12-01,2025,12,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2295,42,2023-04-03,2023,4,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2296,282,2025-08-18,2025,8,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2297,282,2025-12-19,2025,12,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2298,344,2026-02-03,2026,2,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2299,344,2026-02-03,2026,2,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2300,139,2023-08-18,2023,8,Admissão,UNIVERSAL,PISICOLOGO,Clínico,
2301,139,2024-02-16,2024,2,Desligamento,UNIVERSAL,PISICOLOGO,Clínico,
2302,106,2024-06-05,2024,6,Admissão,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2303,77,2023-12-01,2023,12,Admissão,UNIVERSAL,COORDENADOR(A) DO INTEGRAL,Apoio Pedagógico,
2304,103,2023-02-01,2023,2,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2305,103,2025-01-29,2025,1,Desligamento,UNIVERSAL,PROFESSOR (A),Docente,
2306,19,2024-09-03,2024,9,Admissão,UNIVERSAL,ORIENTADOR SIST ENSI,Apoio Pedagógico,
2307,19,2024-10-28,2024,10,Desligamento,UNIVERSAL,ORIENTADOR SIST ENSI,Apoio Pedagógico,
2308,230,2025-05-12,2025,5,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2309,230,2025-06-30,2025,6,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2310,284,2025-08-01,2025,8,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2311,284,2025-12-19,2025,12,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2312,239,2025-05-02,2025,5,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2313,239,2025-06-30,2025,6,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2314,244,2025-07-31,2025,7,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2315,244,2025-10-23,2025,10,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2316,152,2022-08-12,2022,8,Admissão,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2317,152,2022-10-07,2022,10,Desligamento,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2318,13,2024-08-01,2024,8,Admissão,UNIVERSAL,PISICOLOGO,Clínico,
2319,13,2024-10-02,2024,10,Desligamento,UNIVERSAL,PISICOLOGO,Clínico,
2320,78,2024-08-19,2024,8,Admissão,UNIVERSAL,AUX DE RH,Administrativo,
2321,78,2025-03-21,2025,3,Desligamento,UNIVERSAL,AUX DE RH,Administrativo,
2322,44,2023-04-03,2023,4,Admissão,UNIVERSAL,DIAGRAMADOR,Administrativo,
2323,39,2019-02-01,2019,2,Admissão,UNIVERSAL,PROFESSOR(A),Docente,
2324,39,2019-12-30,2019,12,Desligamento,UNIVERSAL,PROFESSOR(A),Docente,
2325,18,2019-02-01,2019,2,Admissão,UNIVERSAL,AUX DE COORDENACAO,Apoio Pedagógico,
2326,18,2021-05-26,2021,5,Desligamento,UNIVERSAL,AUX DE COORDENACAO,Apoio Pedagógico,
2327,266,2025-07-30,2025,7,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2328,266,2025-09-09,2025,9,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2329,8,2020-04-01,2020,4,Admissão,UNIVERSAL,PROFESSOR(A),Docente,
2330,8,2022-12-22,2022,12,Desligamento,UNIVERSAL,PROFESSOR(A),Docente,
2331,25,2021-02-08,2021,2,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2332,25,2025-12-11,2025,12,Desligamento,UNIVERSAL,PROFESSOR (A),Docente,
2333,59,2018-02-01,2018,2,Admissão,UNIVERSAL,PROFESSOR(A),Docente,
2334,59,2019-08-13,2019,8,Desligamento,UNIVERSAL,PROFESSOR(A),Docente,
2335,60,2021-02-01,2021,2,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2336,117,2023-03-13,2023,3,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2337,117,2025-02-02,2025,2,Desligamento,UNIVERSAL,PROFESSOR (A),Docente,
2338,290,2025-09-15,2025,9,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2339,290,2025-12-19,2025,12,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2340,342,2026-02-03,2026,2,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2341,52,2022-04-14,2022,4,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2342,52,2023-09-04,2023,9,Desligamento,UNIVERSAL,PROFESSOR (A),Docente,
2343,158,2022-01-20,2022,1,Admissão,UNIVERSAL,AUXILIAR DE SALA,Apoio Pedagógico,
2344,158,2022-07-04,2022,7,Desligamento,UNIVERSAL,AUXILIAR DE SALA,Apoio Pedagógico,
2345,133,2019-02-01,2019,2,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2346,133,2026-01-18,2026,1,Desligamento,UNIVERSAL,PROFESSOR (A),Docente,
2347,84,2018-02-01,2018,2,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2348,180,2025-02-03,2025,2,Admissão,UNIVERSAL,PROFESSOR FUNDAMENTAL I,Clínico,
2349,180,2025-06-05,2025,6,Desligamento,UNIVERSAL,PROFESSOR FUNDAMENTAL I,Clínico,
2350,170,2024-01-08,2024,1,Admissão,UNIVERSAL,COORD NORMATIVA,Apoio Pedagógico,
2351,170,2025-01-16,2025,1,Desligamento,UNIVERSAL,COORD NORMATIVA,Apoio Pedagógico,
2352,300,2025-10-13,2025,10,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
2353,300,2025-10-23,2025,10,Desligamento,UNIVERSAL,ESTAGIARIO,Estagiário,
2354,128,2023-10-02,2023,10,Admissão,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2355,128,2025-10-24,2025,10,Desligamento,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2356,149,2023-09-04,2023,9,Admissão,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2357,149,2024-01-17,2024,1,Desligamento,UNIVERSAL,APOIO PEDAGOGICO,Apoio Pedagógico,
2358,43,2023-09-12,2023,9,Admissão,UNIVERSAL,PROFESSOR (A),Docente,
2359,43,2026-01-26,2026,1,Desligamento,UNIVERSAL,PROFESSOR (A),Docente,
2360,327,2026-01-23,2026,1,Admissão,UNIVERSAL,ESTAGIARIO,Estagiário,
